Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Hourly Observation Table for April 1 2023 to April 30 2023
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Avg Sol Rad,Avg Sol Rad Flag
Fargo,46.90027,-96.83234,902,2023,04,18,1200,68.057,
Fargo,46.90027,-96.83234,902,2023,04,18,1300,70.078,
Fargo,46.90027,-96.83234,902,2023,04,18,1400,58.289,
Fargo,46.90027,-96.83234,902,2023,04,18,1500,54.944,
Fargo,46.90027,-96.83234,902,2023,04,18,1600,36.922,
Fargo,46.90027,-96.83234,902,2023,04,18,1700,23.612,
Fargo,46.90027,-96.83234,902,2023,04,18,1800,7.764,
Fargo,46.90027,-96.83234,902,2023,04,18,1900,1.783,
Fargo,46.90027,-96.83234,902,2023,04,18,2000,0.013,
Fargo,46.90027,-96.83234,902,2023,04,18,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,18,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,600,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,700,0.085,
Fargo,46.90027,-96.83234,902,2023,04,19,800,0.292,
Fargo,46.90027,-96.83234,902,2023,04,19,900,3.136,
Fargo,46.90027,-96.83234,902,2023,04,19,1000,6.913,
Fargo,46.90027,-96.83234,902,2023,04,19,1100,11.685,
Fargo,46.90027,-96.83234,902,2023,04,19,1200,20.456,
Fargo,46.90027,-96.83234,902,2023,04,19,1300,20.430,
Fargo,46.90027,-96.83234,902,2023,04,19,1400,23.345,
Fargo,46.90027,-96.83234,902,2023,04,19,1500,13.414,
Fargo,46.90027,-96.83234,902,2023,04,19,1600,7.962,
Fargo,46.90027,-96.83234,902,2023,04,19,1700,4.409,
Fargo,46.90027,-96.83234,902,2023,04,19,1800,3.084,
Fargo,46.90027,-96.83234,902,2023,04,19,1900,0.351,
Fargo,46.90027,-96.83234,902,2023,04,19,2000,0.022,
Fargo,46.90027,-96.83234,902,2023,04,19,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,19,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,600,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,700,0.087,
Fargo,46.90027,-96.83234,902,2023,04,20,800,1.388,
Fargo,46.90027,-96.83234,902,2023,04,20,900,3.937,
Fargo,46.90027,-96.83234,902,2023,04,20,1000,4.499,
Fargo,46.90027,-96.83234,902,2023,04,20,1100,7.962,
Fargo,46.90027,-96.83234,902,2023,04,20,1200,7.979,
Fargo,46.90027,-96.83234,902,2023,04,20,1300,9.716,
Fargo,46.90027,-96.83234,902,2023,04,20,1400,13.027,
Fargo,46.90027,-96.83234,902,2023,04,20,1500,12.219,
Fargo,46.90027,-96.83234,902,2023,04,20,1600,8.556,
Fargo,46.90027,-96.83234,902,2023,04,20,1700,5.249,
Fargo,46.90027,-96.83234,902,2023,04,20,1800,2.851,
Fargo,46.90027,-96.83234,902,2023,04,20,1900,0.969,
Fargo,46.90027,-96.83234,902,2023,04,20,2000,0.016,
Fargo,46.90027,-96.83234,902,2023,04,20,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,20,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,600,0.270,
Fargo,46.90027,-96.83234,902,2023,04,21,700,4.083,
Fargo,46.90027,-96.83234,902,2023,04,21,800,13.611,
Fargo,46.90027,-96.83234,902,2023,04,21,900,13.414,
Fargo,46.90027,-96.83234,902,2023,04,21,1000,20.336,
Fargo,46.90027,-96.83234,902,2023,04,21,1100,33.448,
Fargo,46.90027,-96.83234,902,2023,04,21,1200,21.385,
Fargo,46.90027,-96.83234,902,2023,04,21,1300,34.858,
Fargo,46.90027,-96.83234,902,2023,04,21,1400,41.858,
Fargo,46.90027,-96.83234,902,2023,04,21,1500,31.935,
Fargo,46.90027,-96.83234,902,2023,04,21,1600,19.226,
Fargo,46.90027,-96.83234,902,2023,04,21,1700,20.507,
Fargo,46.90027,-96.83234,902,2023,04,21,1800,7.042,
Fargo,46.90027,-96.83234,902,2023,04,21,1900,3.896,
Fargo,46.90027,-96.83234,902,2023,04,21,2000,0.229,
Fargo,46.90027,-96.83234,902,2023,04,21,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,600,0.782,
Fargo,46.90027,-96.83234,902,2023,04,22,700,9.510,
Fargo,46.90027,-96.83234,902,2023,04,22,800,13.973,
Fargo,46.90027,-96.83234,902,2023,04,22,900,33.035,
Fargo,46.90027,-96.83234,902,2023,04,22,1000,47.533,
Fargo,46.90027,-96.83234,902,2023,04,22,1100,47.756,
Fargo,46.90027,-96.83234,902,2023,04,22,1200,43.208,
Fargo,46.90027,-96.83234,902,2023,04,22,1300,34.213,
Fargo,46.90027,-96.83234,902,2023,04,22,1400,29.622,
Fargo,46.90027,-96.83234,902,2023,04,22,1500,24.119,
Fargo,46.90027,-96.83234,902,2023,04,22,1600,24.411,
Fargo,46.90027,-96.83234,902,2023,04,22,1700,19.252,
Fargo,46.90027,-96.83234,902,2023,04,22,1800,12.666,
Fargo,46.90027,-96.83234,902,2023,04,22,1900,2.807,
Fargo,46.90027,-96.83234,902,2023,04,22,2000,0.170,
Fargo,46.90027,-96.83234,902,2023,04,22,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,22,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,600,1.477,
Fargo,46.90027,-96.83234,902,2023,04,23,700,13.233,
Fargo,46.90027,-96.83234,902,2023,04,23,800,27.214,
Fargo,46.90027,-96.83234,902,2023,04,23,900,41.471,
Fargo,46.90027,-96.83234,902,2023,04,23,1000,53.749,
Fargo,46.90027,-96.83234,902,2023,04,23,1100,57.085,
Fargo,46.90027,-96.83234,902,2023,04,23,1200,36.440,
Fargo,46.90027,-96.83234,902,2023,04,23,1300,30.361,
Fargo,46.90027,-96.83234,902,2023,04,23,1400,40.637,
Fargo,46.90027,-96.83234,902,2023,04,23,1500,57.300,
Fargo,46.90027,-96.83234,902,2023,04,23,1600,42.726,
Fargo,46.90027,-96.83234,902,2023,04,23,1700,39.717,
Fargo,46.90027,-96.83234,902,2023,04,23,1800,25.159,
Fargo,46.90027,-96.83234,902,2023,04,23,1900,10.490,
Fargo,46.90027,-96.83234,902,2023,04,23,2000,0.621,
Fargo,46.90027,-96.83234,902,2023,04,23,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,23,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,600,1.531,
Fargo,46.90027,-96.83234,902,2023,04,24,700,13.259,
Fargo,46.90027,-96.83234,902,2023,04,24,800,27.593,
Fargo,46.90027,-96.83234,902,2023,04,24,900,41.445,
Fargo,46.90027,-96.83234,902,2023,04,24,1000,47.576,
Fargo,46.90027,-96.83234,902,2023,04,24,1100,32.864,
Fargo,46.90027,-96.83234,902,2023,04,24,1200,41.875,
Fargo,46.90027,-96.83234,902,2023,04,24,1300,39.373,
Fargo,46.90027,-96.83234,902,2023,04,24,1400,35.374,
Fargo,46.90027,-96.83234,902,2023,04,24,1500,38.298,
Fargo,46.90027,-96.83234,902,2023,04,24,1600,35.589,
Fargo,46.90027,-96.83234,902,2023,04,24,1700,24.385,
Fargo,46.90027,-96.83234,902,2023,04,24,1800,9.639,
Fargo,46.90027,-96.83234,902,2023,04,24,1900,5.709,
Fargo,46.90027,-96.83234,902,2023,04,24,2000,0.815,
Fargo,46.90027,-96.83234,902,2023,04,24,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,600,2.055,
Fargo,46.90027,-96.83234,902,2023,04,25,700,14.265,
Fargo,46.90027,-96.83234,902,2023,04,25,800,28.444,
Fargo,46.90027,-96.83234,902,2023,04,25,900,42.683,
Fargo,46.90027,-96.83234,902,2023,04,25,1000,55.581,
Fargo,46.90027,-96.83234,902,2023,04,25,1100,69.304,
Fargo,46.90027,-96.83234,902,2023,04,25,1200,62.202,
Fargo,46.90027,-96.83234,902,2023,04,25,1300,76.699,
Fargo,46.90027,-96.83234,902,2023,04,25,1400,69.218,
Fargo,46.90027,-96.83234,902,2023,04,25,1500,66.647,
Fargo,46.90027,-96.83234,902,2023,04,25,1600,62.133,
Fargo,46.90027,-96.83234,902,2023,04,25,1700,45.581,
Fargo,46.90027,-96.83234,902,2023,04,25,1800,23.070,
Fargo,46.90027,-96.83234,902,2023,04,25,1900,10.714,
Fargo,46.90027,-96.83234,902,2023,04,25,2000,1.014,
Fargo,46.90027,-96.83234,902,2023,04,25,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,25,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,600,1.892,
Fargo,46.90027,-96.83234,902,2023,04,26,700,14.360,
Fargo,46.90027,-96.83234,902,2023,04,26,800,11.049,
Fargo,46.90027,-96.83234,902,2023,04,26,900,14.411,
Fargo,46.90027,-96.83234,902,2023,04,26,1000,15.022,
Fargo,46.90027,-96.83234,902,2023,04,26,1100,27.171,
Fargo,46.90027,-96.83234,902,2023,04,26,1200,50.714,
Fargo,46.90027,-96.83234,902,2023,04,26,1300,41.746,
Fargo,46.90027,-96.83234,902,2023,04,26,1400,33.672,
Fargo,46.90027,-96.83234,902,2023,04,26,1500,20.955,
Fargo,46.90027,-96.83234,902,2023,04,26,1600,12.855,
Fargo,46.90027,-96.83234,902,2023,04,26,1700,5.354,
Fargo,46.90027,-96.83234,902,2023,04,26,1800,3.159,
Fargo,46.90027,-96.83234,902,2023,04,26,1900,3.214,
Fargo,46.90027,-96.83234,902,2023,04,26,2000,0.288,
Fargo,46.90027,-96.83234,902,2023,04,26,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,600,0.703,
Fargo,46.90027,-96.83234,902,2023,04,27,700,5.153,
Fargo,46.90027,-96.83234,902,2023,04,27,800,18.547,
Fargo,46.90027,-96.83234,902,2023,04,27,900,31.453,
Fargo,46.90027,-96.83234,902,2023,04,27,1000,36.208,
Fargo,46.90027,-96.83234,902,2023,04,27,1100,45.357,
Fargo,46.90027,-96.83234,902,2023,04,27,1200,55.151,
Fargo,46.90027,-96.83234,902,2023,04,27,1300,42.941,
Fargo,46.90027,-96.83234,902,2023,04,27,1400,35.563,
Fargo,46.90027,-96.83234,902,2023,04,27,1500,26.294,
Fargo,46.90027,-96.83234,902,2023,04,27,1600,34.910,
Fargo,46.90027,-96.83234,902,2023,04,27,1700,23.414,
Fargo,46.90027,-96.83234,902,2023,04,27,1800,7.498,
Fargo,46.90027,-96.83234,902,2023,04,27,1900,1.457,
Fargo,46.90027,-96.83234,902,2023,04,27,2000,0.023,
Fargo,46.90027,-96.83234,902,2023,04,27,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,27,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,600,0.214,
Fargo,46.90027,-96.83234,902,2023,04,28,700,2.994,
Fargo,46.90027,-96.83234,902,2023,04,28,800,14.067,
Fargo,46.90027,-96.83234,902,2023,04,28,900,36.269,
Fargo,46.90027,-96.83234,902,2023,04,28,1000,50.172,
Fargo,46.90027,-96.83234,902,2023,04,28,1100,64.781,
Fargo,46.90027,-96.83234,902,2023,04,28,1200,59.347,
Fargo,46.90027,-96.83234,902,2023,04,28,1300,44.962,
Fargo,46.90027,-96.83234,902,2023,04,28,1400,32.700,
Fargo,46.90027,-96.83234,902,2023,04,28,1500,38.659,
Fargo,46.90027,-96.83234,902,2023,04,28,1600,25.882,
Fargo,46.90027,-96.83234,902,2023,04,28,1700,29.957,
Fargo,46.90027,-96.83234,902,2023,04,28,1800,18.917,
Fargo,46.90027,-96.83234,902,2023,04,28,1900,5.888,
Fargo,46.90027,-96.83234,902,2023,04,28,2000,0.650,
Fargo,46.90027,-96.83234,902,2023,04,28,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,28,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,600,0.629,
Fargo,46.90027,-96.83234,902,2023,04,29,700,5.429,
Fargo,46.90027,-96.83234,902,2023,04,29,800,13.637,
Fargo,46.90027,-96.83234,902,2023,04,29,900,22.408,
Fargo,46.90027,-96.83234,902,2023,04,29,1000,29.201,
Fargo,46.90027,-96.83234,902,2023,04,29,1100,47.309,
Fargo,46.90027,-96.83234,902,2023,04,29,1200,36.088,
Fargo,46.90027,-96.83234,902,2023,04,29,1300,44.188,
Fargo,46.90027,-96.83234,902,2023,04,29,1400,59.287,
Fargo,46.90027,-96.83234,902,2023,04,29,1500,44.171,
Fargo,46.90027,-96.83234,902,2023,04,29,1600,27.051,
Fargo,46.90027,-96.83234,902,2023,04,29,1700,19.682,
Fargo,46.90027,-96.83234,902,2023,04,29,1800,15.022,
Fargo,46.90027,-96.83234,902,2023,04,29,1900,4.316,
Fargo,46.90027,-96.83234,902,2023,04,29,2000,0.448,
Fargo,46.90027,-96.83234,902,2023,04,29,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,29,2400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,600,3.198,
Fargo,46.90027,-96.83234,902,2023,04,30,700,15.658,
Fargo,46.90027,-96.83234,902,2023,04,30,800,29.716,
Fargo,46.90027,-96.83234,902,2023,04,30,900,43.938,
Fargo,46.90027,-96.83234,902,2023,04,30,1000,56.527,
Fargo,46.90027,-96.83234,902,2023,04,30,1100,65.701,
Fargo,46.90027,-96.83234,902,2023,04,30,1200,69.734,
Fargo,46.90027,-96.83234,902,2023,04,30,1300,55.839,
Fargo,46.90027,-96.83234,902,2023,04,30,1400,55.512,
Fargo,46.90027,-96.83234,902,2023,04,30,1500,42.210,
Fargo,46.90027,-96.83234,902,2023,04,30,1600,29.759,
Fargo,46.90027,-96.83234,902,2023,04,30,1700,26.621,
Fargo,46.90027,-96.83234,902,2023,04,30,1800,26.157,
Fargo,46.90027,-96.83234,902,2023,04,30,1900,9.149,
Fargo,46.90027,-96.83234,902,2023,04,30,2000,1.320,
Fargo,46.90027,-96.83234,902,2023,04,30,2100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,2200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,30,2400,0.000,
