Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Hourly Observation Table for April 1 2023 to April 30 2023
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Avg Wind Speed,Avg Wind Speed Flag
Fargo,46.90027,-96.83234,902,2023,04,18,1200,4.195,
Fargo,46.90027,-96.83234,902,2023,04,18,1300,3.851,
Fargo,46.90027,-96.83234,902,2023,04,18,1400,3.972,
Fargo,46.90027,-96.83234,902,2023,04,18,1500,4.302,
Fargo,46.90027,-96.83234,902,2023,04,18,1600,3.962,
Fargo,46.90027,-96.83234,902,2023,04,18,1700,4.569,
Fargo,46.90027,-96.83234,902,2023,04,18,1800,3.796,
Fargo,46.90027,-96.83234,902,2023,04,18,1900,3.942,
Fargo,46.90027,-96.83234,902,2023,04,18,2000,2.817,
Fargo,46.90027,-96.83234,902,2023,04,18,2100,2.396,
Fargo,46.90027,-96.83234,902,2023,04,18,2200,3.220,
Fargo,46.90027,-96.83234,902,2023,04,18,2300,3.402,
Fargo,46.90027,-96.83234,902,2023,04,18,2400,2.933,
Fargo,46.90027,-96.83234,902,2023,04,19,100,2.809,
Fargo,46.90027,-96.83234,902,2023,04,19,200,3.847,
Fargo,46.90027,-96.83234,902,2023,04,19,300,2.598,
Fargo,46.90027,-96.83234,902,2023,04,19,400,4.103,
Fargo,46.90027,-96.83234,902,2023,04,19,500,4.809,
Fargo,46.90027,-96.83234,902,2023,04,19,600,3.633,
Fargo,46.90027,-96.83234,902,2023,04,19,700,4.539,
Fargo,46.90027,-96.83234,902,2023,04,19,800,2.591,
Fargo,46.90027,-96.83234,902,2023,04,19,900,2.836,
Fargo,46.90027,-96.83234,902,2023,04,19,1000,3.065,
Fargo,46.90027,-96.83234,902,2023,04,19,1100,3.806,
Fargo,46.90027,-96.83234,902,2023,04,19,1200,5.330,
Fargo,46.90027,-96.83234,902,2023,04,19,1300,5.501,
Fargo,46.90027,-96.83234,902,2023,04,19,1400,5.910,
Fargo,46.90027,-96.83234,902,2023,04,19,1500,5.622,
Fargo,46.90027,-96.83234,902,2023,04,19,1600,4.753,
Fargo,46.90027,-96.83234,902,2023,04,19,1700,4.281,
Fargo,46.90027,-96.83234,902,2023,04,19,1800,3.266,
Fargo,46.90027,-96.83234,902,2023,04,19,1900,3.003,
Fargo,46.90027,-96.83234,902,2023,04,19,2000,3.332,
Fargo,46.90027,-96.83234,902,2023,04,19,2100,4.109,
Fargo,46.90027,-96.83234,902,2023,04,19,2200,2.510,
Fargo,46.90027,-96.83234,902,2023,04,19,2300,2.518,
Fargo,46.90027,-96.83234,902,2023,04,19,2400,3.403,
Fargo,46.90027,-96.83234,902,2023,04,20,100,1.843,
Fargo,46.90027,-96.83234,902,2023,04,20,200,2.405,
Fargo,46.90027,-96.83234,902,2023,04,20,300,1.919,
Fargo,46.90027,-96.83234,902,2023,04,20,400,1.372,
Fargo,46.90027,-96.83234,902,2023,04,20,500,2.240,
Fargo,46.90027,-96.83234,902,2023,04,20,600,2.075,
Fargo,46.90027,-96.83234,902,2023,04,20,700,2.607,
Fargo,46.90027,-96.83234,902,2023,04,20,800,2.163,
Fargo,46.90027,-96.83234,902,2023,04,20,900,2.255,
Fargo,46.90027,-96.83234,902,2023,04,20,1000,2.140,
Fargo,46.90027,-96.83234,902,2023,04,20,1100,2.221,
Fargo,46.90027,-96.83234,902,2023,04,20,1200,2.842,
Fargo,46.90027,-96.83234,902,2023,04,20,1300,2.620,
Fargo,46.90027,-96.83234,902,2023,04,20,1400,2.653,
Fargo,46.90027,-96.83234,902,2023,04,20,1500,2.539,
Fargo,46.90027,-96.83234,902,2023,04,20,1600,2.897,
Fargo,46.90027,-96.83234,902,2023,04,20,1700,2.586,
Fargo,46.90027,-96.83234,902,2023,04,20,1800,1.949,
Fargo,46.90027,-96.83234,902,2023,04,20,1900,2.062,
Fargo,46.90027,-96.83234,902,2023,04,20,2000,1.968,
Fargo,46.90027,-96.83234,902,2023,04,20,2100,2.035,
Fargo,46.90027,-96.83234,902,2023,04,20,2200,3.212,
Fargo,46.90027,-96.83234,902,2023,04,20,2300,2.891,
Fargo,46.90027,-96.83234,902,2023,04,20,2400,3.193,
Fargo,46.90027,-96.83234,902,2023,04,21,100,3.798,
Fargo,46.90027,-96.83234,902,2023,04,21,200,4.538,
Fargo,46.90027,-96.83234,902,2023,04,21,300,4.283,
Fargo,46.90027,-96.83234,902,2023,04,21,400,4.708,
Fargo,46.90027,-96.83234,902,2023,04,21,500,5.796,
Fargo,46.90027,-96.83234,902,2023,04,21,600,5.571,
Fargo,46.90027,-96.83234,902,2023,04,21,700,5.658,
Fargo,46.90027,-96.83234,902,2023,04,21,800,5.977,
Fargo,46.90027,-96.83234,902,2023,04,21,900,6.184,
Fargo,46.90027,-96.83234,902,2023,04,21,1000,7.063,
Fargo,46.90027,-96.83234,902,2023,04,21,1100,6.342,
Fargo,46.90027,-96.83234,902,2023,04,21,1200,6.781,
Fargo,46.90027,-96.83234,902,2023,04,21,1300,7.134,
Fargo,46.90027,-96.83234,902,2023,04,21,1400,7.193,
Fargo,46.90027,-96.83234,902,2023,04,21,1500,7.448,
Fargo,46.90027,-96.83234,902,2023,04,21,1600,7.128,
Fargo,46.90027,-96.83234,902,2023,04,21,1700,7.673,
Fargo,46.90027,-96.83234,902,2023,04,21,1800,6.491,
Fargo,46.90027,-96.83234,902,2023,04,21,1900,6.268,
Fargo,46.90027,-96.83234,902,2023,04,21,2000,5.993,
Fargo,46.90027,-96.83234,902,2023,04,21,2100,5.614,
Fargo,46.90027,-96.83234,902,2023,04,21,2200,5.478,
Fargo,46.90027,-96.83234,902,2023,04,21,2300,4.359,
Fargo,46.90027,-96.83234,902,2023,04,21,2400,3.949,
Fargo,46.90027,-96.83234,902,2023,04,22,100,4.384,
Fargo,46.90027,-96.83234,902,2023,04,22,200,4.230,
Fargo,46.90027,-96.83234,902,2023,04,22,300,4.553,
Fargo,46.90027,-96.83234,902,2023,04,22,400,4.777,
Fargo,46.90027,-96.83234,902,2023,04,22,500,3.546,
Fargo,46.90027,-96.83234,902,2023,04,22,600,5.050,
Fargo,46.90027,-96.83234,902,2023,04,22,700,5.161,
Fargo,46.90027,-96.83234,902,2023,04,22,800,5.081,
Fargo,46.90027,-96.83234,902,2023,04,22,900,5.246,
Fargo,46.90027,-96.83234,902,2023,04,22,1000,6.070,
Fargo,46.90027,-96.83234,902,2023,04,22,1100,5.849,
Fargo,46.90027,-96.83234,902,2023,04,22,1200,5.639,
Fargo,46.90027,-96.83234,902,2023,04,22,1300,5.973,
Fargo,46.90027,-96.83234,902,2023,04,22,1400,5.684,
Fargo,46.90027,-96.83234,902,2023,04,22,1500,5.651,
Fargo,46.90027,-96.83234,902,2023,04,22,1600,5.454,
Fargo,46.90027,-96.83234,902,2023,04,22,1700,5.193,
Fargo,46.90027,-96.83234,902,2023,04,22,1800,4.541,
Fargo,46.90027,-96.83234,902,2023,04,22,1900,3.411,
Fargo,46.90027,-96.83234,902,2023,04,22,2000,2.618,
Fargo,46.90027,-96.83234,902,2023,04,22,2100,2.266,
Fargo,46.90027,-96.83234,902,2023,04,22,2200,1.063,
Fargo,46.90027,-96.83234,902,2023,04,22,2300,1.278,
Fargo,46.90027,-96.83234,902,2023,04,22,2400,0.822,
Fargo,46.90027,-96.83234,902,2023,04,23,100,0.091,
Fargo,46.90027,-96.83234,902,2023,04,23,200,0.167,
Fargo,46.90027,-96.83234,902,2023,04,23,300,0.760,
Fargo,46.90027,-96.83234,902,2023,04,23,400,1.216,
Fargo,46.90027,-96.83234,902,2023,04,23,500,0.653,
Fargo,46.90027,-96.83234,902,2023,04,23,600,0.381,
Fargo,46.90027,-96.83234,902,2023,04,23,700,0.979,
Fargo,46.90027,-96.83234,902,2023,04,23,800,2.068,
Fargo,46.90027,-96.83234,902,2023,04,23,900,2.038,
Fargo,46.90027,-96.83234,902,2023,04,23,1000,2.419,
Fargo,46.90027,-96.83234,902,2023,04,23,1100,3.046,
Fargo,46.90027,-96.83234,902,2023,04,23,1200,2.623,
Fargo,46.90027,-96.83234,902,2023,04,23,1300,2.578,
Fargo,46.90027,-96.83234,902,2023,04,23,1400,2.655,
Fargo,46.90027,-96.83234,902,2023,04,23,1500,2.753,
Fargo,46.90027,-96.83234,902,2023,04,23,1600,3.895,
Fargo,46.90027,-96.83234,902,2023,04,23,1700,4.451,
Fargo,46.90027,-96.83234,902,2023,04,23,1800,4.632,
Fargo,46.90027,-96.83234,902,2023,04,23,1900,4.162,
Fargo,46.90027,-96.83234,902,2023,04,23,2000,2.975,
Fargo,46.90027,-96.83234,902,2023,04,23,2100,1.354,
Fargo,46.90027,-96.83234,902,2023,04,23,2200,1.035,
Fargo,46.90027,-96.83234,902,2023,04,23,2300,0.528,
Fargo,46.90027,-96.83234,902,2023,04,23,2400,0.197,
Fargo,46.90027,-96.83234,902,2023,04,24,100,0.282,
Fargo,46.90027,-96.83234,902,2023,04,24,200,0.002,
Fargo,46.90027,-96.83234,902,2023,04,24,300,0.102,
Fargo,46.90027,-96.83234,902,2023,04,24,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,24,600,0.069,
Fargo,46.90027,-96.83234,902,2023,04,24,700,0.914,
Fargo,46.90027,-96.83234,902,2023,04,24,800,1.664,
Fargo,46.90027,-96.83234,902,2023,04,24,900,2.063,
Fargo,46.90027,-96.83234,902,2023,04,24,1000,2.663,
Fargo,46.90027,-96.83234,902,2023,04,24,1100,2.544,
Fargo,46.90027,-96.83234,902,2023,04,24,1200,1.917,
Fargo,46.90027,-96.83234,902,2023,04,24,1300,1.784,
Fargo,46.90027,-96.83234,902,2023,04,24,1400,2.222,
Fargo,46.90027,-96.83234,902,2023,04,24,1500,2.614,
Fargo,46.90027,-96.83234,902,2023,04,24,1600,2.485,
Fargo,46.90027,-96.83234,902,2023,04,24,1700,1.887,
Fargo,46.90027,-96.83234,902,2023,04,24,1800,2.374,
Fargo,46.90027,-96.83234,902,2023,04,24,1900,1.853,
Fargo,46.90027,-96.83234,902,2023,04,24,2000,1.453,
Fargo,46.90027,-96.83234,902,2023,04,24,2100,1.938,
Fargo,46.90027,-96.83234,902,2023,04,24,2200,2.363,
Fargo,46.90027,-96.83234,902,2023,04,24,2300,2.759,
Fargo,46.90027,-96.83234,902,2023,04,24,2400,2.220,
Fargo,46.90027,-96.83234,902,2023,04,25,100,1.827,
Fargo,46.90027,-96.83234,902,2023,04,25,200,1.171,
Fargo,46.90027,-96.83234,902,2023,04,25,300,1.164,
Fargo,46.90027,-96.83234,902,2023,04,25,400,0.436,
Fargo,46.90027,-96.83234,902,2023,04,25,500,0.090,
Fargo,46.90027,-96.83234,902,2023,04,25,600,0.098,
Fargo,46.90027,-96.83234,902,2023,04,25,700,0.454,
Fargo,46.90027,-96.83234,902,2023,04,25,800,1.698,
Fargo,46.90027,-96.83234,902,2023,04,25,900,1.968,
Fargo,46.90027,-96.83234,902,2023,04,25,1000,1.835,
Fargo,46.90027,-96.83234,902,2023,04,25,1100,1.875,
Fargo,46.90027,-96.83234,902,2023,04,25,1200,2.004,
Fargo,46.90027,-96.83234,902,2023,04,25,1300,2.105,
Fargo,46.90027,-96.83234,902,2023,04,25,1400,2.226,
Fargo,46.90027,-96.83234,902,2023,04,25,1500,2.191,
Fargo,46.90027,-96.83234,902,2023,04,25,1600,1.381,
Fargo,46.90027,-96.83234,902,2023,04,25,1700,2.448,
Fargo,46.90027,-96.83234,902,2023,04,25,1800,2.113,
Fargo,46.90027,-96.83234,902,2023,04,25,1900,1.767,
Fargo,46.90027,-96.83234,902,2023,04,25,2000,1.544,
Fargo,46.90027,-96.83234,902,2023,04,25,2100,1.166,
Fargo,46.90027,-96.83234,902,2023,04,25,2200,1.161,
Fargo,46.90027,-96.83234,902,2023,04,25,2300,1.504,
Fargo,46.90027,-96.83234,902,2023,04,25,2400,1.546,
Fargo,46.90027,-96.83234,902,2023,04,26,100,1.327,
Fargo,46.90027,-96.83234,902,2023,04,26,200,1.503,
Fargo,46.90027,-96.83234,902,2023,04,26,300,1.918,
Fargo,46.90027,-96.83234,902,2023,04,26,400,2.981,
Fargo,46.90027,-96.83234,902,2023,04,26,500,3.367,
Fargo,46.90027,-96.83234,902,2023,04,26,600,3.846,
Fargo,46.90027,-96.83234,902,2023,04,26,700,4.292,
Fargo,46.90027,-96.83234,902,2023,04,26,800,4.428,
Fargo,46.90027,-96.83234,902,2023,04,26,900,5.429,
Fargo,46.90027,-96.83234,902,2023,04,26,1000,6.070,
Fargo,46.90027,-96.83234,902,2023,04,26,1100,6.610,
Fargo,46.90027,-96.83234,902,2023,04,26,1200,8.080,
Fargo,46.90027,-96.83234,902,2023,04,26,1300,8.160,
Fargo,46.90027,-96.83234,902,2023,04,26,1400,8.940,
Fargo,46.90027,-96.83234,902,2023,04,26,1500,7.737,
Fargo,46.90027,-96.83234,902,2023,04,26,1600,5.860,
Fargo,46.90027,-96.83234,902,2023,04,26,1700,4.064,
Fargo,46.90027,-96.83234,902,2023,04,26,1800,4.264,
Fargo,46.90027,-96.83234,902,2023,04,26,1900,4.388,
Fargo,46.90027,-96.83234,902,2023,04,26,2000,2.693,
Fargo,46.90027,-96.83234,902,2023,04,26,2100,1.357,
Fargo,46.90027,-96.83234,902,2023,04,26,2200,0.128,
Fargo,46.90027,-96.83234,902,2023,04,26,2300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,26,2400,0.728,
Fargo,46.90027,-96.83234,902,2023,04,27,100,1.721,
Fargo,46.90027,-96.83234,902,2023,04,27,200,0.886,
Fargo,46.90027,-96.83234,902,2023,04,27,300,1.175,
Fargo,46.90027,-96.83234,902,2023,04,27,400,0.947,
Fargo,46.90027,-96.83234,902,2023,04,27,500,1.529,
Fargo,46.90027,-96.83234,902,2023,04,27,600,1.888,
Fargo,46.90027,-96.83234,902,2023,04,27,700,1.187,
Fargo,46.90027,-96.83234,902,2023,04,27,800,1.604,
Fargo,46.90027,-96.83234,902,2023,04,27,900,1.466,
Fargo,46.90027,-96.83234,902,2023,04,27,1000,2.118,
Fargo,46.90027,-96.83234,902,2023,04,27,1100,1.672,
Fargo,46.90027,-96.83234,902,2023,04,27,1200,1.084,
Fargo,46.90027,-96.83234,902,2023,04,27,1300,1.484,
Fargo,46.90027,-96.83234,902,2023,04,27,1400,2.176,
Fargo,46.90027,-96.83234,902,2023,04,27,1500,5.837,
Fargo,46.90027,-96.83234,902,2023,04,27,1600,7.314,
Fargo,46.90027,-96.83234,902,2023,04,27,1700,7.409,
Fargo,46.90027,-96.83234,902,2023,04,27,1800,6.572,
Fargo,46.90027,-96.83234,902,2023,04,27,1900,5.582,
Fargo,46.90027,-96.83234,902,2023,04,27,2000,5.328,
Fargo,46.90027,-96.83234,902,2023,04,27,2100,4.031,
Fargo,46.90027,-96.83234,902,2023,04,27,2200,3.740,
Fargo,46.90027,-96.83234,902,2023,04,27,2300,3.453,
Fargo,46.90027,-96.83234,902,2023,04,27,2400,4.452,
Fargo,46.90027,-96.83234,902,2023,04,28,100,3.598,
Fargo,46.90027,-96.83234,902,2023,04,28,200,3.656,
Fargo,46.90027,-96.83234,902,2023,04,28,300,4.108,
Fargo,46.90027,-96.83234,902,2023,04,28,400,4.038,
Fargo,46.90027,-96.83234,902,2023,04,28,500,3.864,
Fargo,46.90027,-96.83234,902,2023,04,28,600,3.839,
Fargo,46.90027,-96.83234,902,2023,04,28,700,3.575,
Fargo,46.90027,-96.83234,902,2023,04,28,800,4.325,
Fargo,46.90027,-96.83234,902,2023,04,28,900,4.439,
Fargo,46.90027,-96.83234,902,2023,04,28,1000,5.060,
Fargo,46.90027,-96.83234,902,2023,04,28,1100,4.735,
Fargo,46.90027,-96.83234,902,2023,04,28,1200,4.399,
Fargo,46.90027,-96.83234,902,2023,04,28,1300,4.690,
Fargo,46.90027,-96.83234,902,2023,04,28,1400,4.912,
Fargo,46.90027,-96.83234,902,2023,04,28,1500,4.579,
Fargo,46.90027,-96.83234,902,2023,04,28,1600,4.396,
Fargo,46.90027,-96.83234,902,2023,04,28,1700,4.417,
Fargo,46.90027,-96.83234,902,2023,04,28,1800,4.242,
Fargo,46.90027,-96.83234,902,2023,04,28,1900,3.445,
Fargo,46.90027,-96.83234,902,2023,04,28,2000,2.416,
Fargo,46.90027,-96.83234,902,2023,04,28,2100,1.174,
Fargo,46.90027,-96.83234,902,2023,04,28,2200,0.981,
Fargo,46.90027,-96.83234,902,2023,04,28,2300,0.562,
Fargo,46.90027,-96.83234,902,2023,04,28,2400,0.415,
Fargo,46.90027,-96.83234,902,2023,04,29,100,0.361,
Fargo,46.90027,-96.83234,902,2023,04,29,200,0.096,
Fargo,46.90027,-96.83234,902,2023,04,29,300,0.009,
Fargo,46.90027,-96.83234,902,2023,04,29,400,0.259,
Fargo,46.90027,-96.83234,902,2023,04,29,500,0.060,
Fargo,46.90027,-96.83234,902,2023,04,29,600,0.276,
Fargo,46.90027,-96.83234,902,2023,04,29,700,1.021,
Fargo,46.90027,-96.83234,902,2023,04,29,800,0.986,
Fargo,46.90027,-96.83234,902,2023,04,29,900,2.237,
Fargo,46.90027,-96.83234,902,2023,04,29,1000,2.931,
Fargo,46.90027,-96.83234,902,2023,04,29,1100,4.781,
Fargo,46.90027,-96.83234,902,2023,04,29,1200,6.016,
Fargo,46.90027,-96.83234,902,2023,04,29,1300,5.621,
Fargo,46.90027,-96.83234,902,2023,04,29,1400,5.119,
Fargo,46.90027,-96.83234,902,2023,04,29,1500,6.135,
Fargo,46.90027,-96.83234,902,2023,04,29,1600,6.321,
Fargo,46.90027,-96.83234,902,2023,04,29,1700,5.762,
Fargo,46.90027,-96.83234,902,2023,04,29,1800,6.057,
Fargo,46.90027,-96.83234,902,2023,04,29,1900,4.856,
Fargo,46.90027,-96.83234,902,2023,04,29,2000,3.078,
Fargo,46.90027,-96.83234,902,2023,04,29,2100,3.852,
Fargo,46.90027,-96.83234,902,2023,04,29,2200,4.677,
Fargo,46.90027,-96.83234,902,2023,04,29,2300,5.027,
Fargo,46.90027,-96.83234,902,2023,04,29,2400,5.866,
Fargo,46.90027,-96.83234,902,2023,04,30,100,5.380,
Fargo,46.90027,-96.83234,902,2023,04,30,200,5.291,
Fargo,46.90027,-96.83234,902,2023,04,30,300,4.830,
Fargo,46.90027,-96.83234,902,2023,04,30,400,5.663,
Fargo,46.90027,-96.83234,902,2023,04,30,500,5.841,
Fargo,46.90027,-96.83234,902,2023,04,30,600,5.756,
Fargo,46.90027,-96.83234,902,2023,04,30,700,6.125,
Fargo,46.90027,-96.83234,902,2023,04,30,800,7.525,
Fargo,46.90027,-96.83234,902,2023,04,30,900,8.190,
Fargo,46.90027,-96.83234,902,2023,04,30,1000,8.840,
Fargo,46.90027,-96.83234,902,2023,04,30,1100,9.640,
Fargo,46.90027,-96.83234,902,2023,04,30,1200,9.730,
Fargo,46.90027,-96.83234,902,2023,04,30,1300,9.530,
Fargo,46.90027,-96.83234,902,2023,04,30,1400,9.940,
Fargo,46.90027,-96.83234,902,2023,04,30,1500,9.470,
Fargo,46.90027,-96.83234,902,2023,04,30,1600,9.010,
Fargo,46.90027,-96.83234,902,2023,04,30,1700,9.150,
Fargo,46.90027,-96.83234,902,2023,04,30,1800,9.230,
Fargo,46.90027,-96.83234,902,2023,04,30,1900,7.832,
Fargo,46.90027,-96.83234,902,2023,04,30,2000,5.502,
Fargo,46.90027,-96.83234,902,2023,04,30,2100,4.669,
Fargo,46.90027,-96.83234,902,2023,04,30,2200,3.819,
Fargo,46.90027,-96.83234,902,2023,04,30,2300,3.601,
Fargo,46.90027,-96.83234,902,2023,04,30,2400,3.683,
