Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Hourly Observation Table for April 1 2023 to April 30 2023
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Hour,Avg Wind Speed at 10 m,Avg Wind Speed at 10 m Flag
Fargo,46.90027,-96.83234,902,2023,04,18,1100,10.341,
Fargo,46.90027,-96.83234,902,2023,04,18,1200,11.379,
Fargo,46.90027,-96.83234,902,2023,04,18,1300,10.355,
Fargo,46.90027,-96.83234,902,2023,04,18,1400,10.795,
Fargo,46.90027,-96.83234,902,2023,04,18,1500,11.764,
Fargo,46.90027,-96.83234,902,2023,04,18,1600,10.715,
Fargo,46.90027,-96.83234,902,2023,04,18,1700,12.437,
Fargo,46.90027,-96.83234,902,2023,04,18,1800,10.250,
Fargo,46.90027,-96.83234,902,2023,04,18,1900,10.802,
Fargo,46.90027,-96.83234,902,2023,04,18,2000,7.715,
Fargo,46.90027,-96.83234,902,2023,04,18,2100,6.709,
Fargo,46.90027,-96.83234,902,2023,04,18,2200,8.809,
Fargo,46.90027,-96.83234,902,2023,04,18,2300,9.505,
Fargo,46.90027,-96.83234,902,2023,04,18,2400,8.156,
Fargo,46.90027,-96.83234,902,2023,04,19,100,7.874,
Fargo,46.90027,-96.83234,902,2023,04,19,200,10.702,
Fargo,46.90027,-96.83234,902,2023,04,19,300,7.393,
Fargo,46.90027,-96.83234,902,2023,04,19,400,11.323,
Fargo,46.90027,-96.83234,902,2023,04,19,500,13.245,
Fargo,46.90027,-96.83234,902,2023,04,19,600,10.093,
Fargo,46.90027,-96.83234,902,2023,04,19,700,12.520,
Fargo,46.90027,-96.83234,902,2023,04,19,800,7.257,
Fargo,46.90027,-96.83234,902,2023,04,19,900,7.852,
Fargo,46.90027,-96.83234,902,2023,04,19,1000,8.207,
Fargo,46.90027,-96.83234,902,2023,04,19,1100,10.415,
Fargo,46.90027,-96.83234,902,2023,04,19,1200,14.665,
Fargo,46.90027,-96.83234,902,2023,04,19,1300,15.039,
Fargo,46.90027,-96.83234,902,2023,04,19,1400,16.352,
Fargo,46.90027,-96.83234,902,2023,04,19,1500,15.741,
Fargo,46.90027,-96.83234,902,2023,04,19,1600,13.301,
Fargo,46.90027,-96.83234,902,2023,04,19,1700,11.876,
Fargo,46.90027,-96.83234,902,2023,04,19,1800,8.901,
Fargo,46.90027,-96.83234,902,2023,04,19,1900,8.299,
Fargo,46.90027,-96.83234,902,2023,04,19,2000,9.080,
Fargo,46.90027,-96.83234,902,2023,04,19,2100,11.227,
Fargo,46.90027,-96.83234,902,2023,04,19,2200,6.952,
Fargo,46.90027,-96.83234,902,2023,04,19,2300,6.961,
Fargo,46.90027,-96.83234,902,2023,04,19,2400,9.315,
Fargo,46.90027,-96.83234,902,2023,04,20,100,5.221,
Fargo,46.90027,-96.83234,902,2023,04,20,200,6.693,
Fargo,46.90027,-96.83234,902,2023,04,20,300,5.264,
Fargo,46.90027,-96.83234,902,2023,04,20,400,4.069,
Fargo,46.90027,-96.83234,902,2023,04,20,500,6.145,
Fargo,46.90027,-96.83234,902,2023,04,20,600,5.774,
Fargo,46.90027,-96.83234,902,2023,04,20,700,7.181,
Fargo,46.90027,-96.83234,902,2023,04,20,800,5.888,
Fargo,46.90027,-96.83234,902,2023,04,20,900,6.033,
Fargo,46.90027,-96.83234,902,2023,04,20,1000,5.545,
Fargo,46.90027,-96.83234,902,2023,04,20,1100,5.883,
Fargo,46.90027,-96.83234,902,2023,04,20,1200,7.655,
Fargo,46.90027,-96.83234,902,2023,04,20,1300,7.015,
Fargo,46.90027,-96.83234,902,2023,04,20,1400,6.867,
Fargo,46.90027,-96.83234,902,2023,04,20,1500,6.603,
Fargo,46.90027,-96.83234,902,2023,04,20,1600,7.637,
Fargo,46.90027,-96.83234,902,2023,04,20,1700,6.724,
Fargo,46.90027,-96.83234,902,2023,04,20,1800,5.326,
Fargo,46.90027,-96.83234,902,2023,04,20,1900,5.532,
Fargo,46.90027,-96.83234,902,2023,04,20,2000,5.387,
Fargo,46.90027,-96.83234,902,2023,04,20,2100,5.364,
Fargo,46.90027,-96.83234,902,2023,04,20,2200,8.093,
Fargo,46.90027,-96.83234,902,2023,04,20,2300,7.460,
Fargo,46.90027,-96.83234,902,2023,04,20,2400,1.564,
Fargo,46.90027,-96.83234,902,2023,04,21,100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,200,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,300,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,400,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,500,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,600,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,700,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,800,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,900,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,1000,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,1100,0.000,
Fargo,46.90027,-96.83234,902,2023,04,21,1200,5.391,
Fargo,46.90027,-96.83234,902,2023,04,21,1300,19.081,
Fargo,46.90027,-96.83234,902,2023,04,21,1400,19.036,
Fargo,46.90027,-96.83234,902,2023,04,21,1500,19.551,
Fargo,46.90027,-96.83234,902,2023,04,21,1600,19.215,
Fargo,46.90027,-96.83234,902,2023,04,21,1700,20.625,
Fargo,46.90027,-96.83234,902,2023,04,21,1800,17.323,
Fargo,46.90027,-96.83234,902,2023,04,21,1900,16.808,
Fargo,46.90027,-96.83234,902,2023,04,21,2000,16.186,
Fargo,46.90027,-96.83234,902,2023,04,21,2100,15.113,
Fargo,46.90027,-96.83234,902,2023,04,21,2200,14.475,
Fargo,46.90027,-96.83234,902,2023,04,21,2300,11.303,
Fargo,46.90027,-96.83234,902,2023,04,21,2400,10.319,
Fargo,46.90027,-96.83234,902,2023,04,22,100,11.364,
Fargo,46.90027,-96.83234,902,2023,04,22,200,11.643,
Fargo,46.90027,-96.83234,902,2023,04,22,300,12.100,
Fargo,46.90027,-96.83234,902,2023,04,22,400,12.943,
Fargo,46.90027,-96.83234,902,2023,04,22,500,8.948,
Fargo,46.90027,-96.83234,902,2023,04,22,600,12.853,
Fargo,46.90027,-96.83234,902,2023,04,22,700,13.699,
Fargo,46.90027,-96.83234,902,2023,04,22,800,12.851,
Fargo,46.90027,-96.83234,902,2023,04,22,900,13.574,
Fargo,46.90027,-96.83234,902,2023,04,22,1000,15.723,
Fargo,46.90027,-96.83234,902,2023,04,22,1100,15.218,
Fargo,46.90027,-96.83234,902,2023,04,22,1200,14.417,
Fargo,46.90027,-96.83234,902,2023,04,22,1300,15.502,
Fargo,46.90027,-96.83234,902,2023,04,22,1400,14.464,
Fargo,46.90027,-96.83234,902,2023,04,22,1500,14.762,
Fargo,46.90027,-96.83234,902,2023,04,22,1600,14.446,
Fargo,46.90027,-96.83234,902,2023,04,22,1700,13.475,
Fargo,46.90027,-96.83234,902,2023,04,22,1800,11.880,
Fargo,46.90027,-96.83234,902,2023,04,22,1900,9.259,
Fargo,46.90027,-96.83234,902,2023,04,22,2000,7.297,
Fargo,46.90027,-96.83234,902,2023,04,22,2100,6.706,
Fargo,46.90027,-96.83234,902,2023,04,22,2200,5.096,
Fargo,46.90027,-96.83234,902,2023,04,22,2300,5.684,
Fargo,46.90027,-96.83234,902,2023,04,22,2400,4.908,
Fargo,46.90027,-96.83234,902,2023,04,23,100,2.277,
Fargo,46.90027,-96.83234,902,2023,04,23,200,3.346,
Fargo,46.90027,-96.83234,902,2023,04,23,300,4.290,
Fargo,46.90027,-96.83234,902,2023,04,23,400,5.534,
Fargo,46.90027,-96.83234,902,2023,04,23,500,4.087,
Fargo,46.90027,-96.83234,902,2023,04,23,600,2.228,
Fargo,46.90027,-96.83234,902,2023,04,23,700,3.031,
Fargo,46.90027,-96.83234,902,2023,04,23,800,5.264,
Fargo,46.90027,-96.83234,902,2023,04,23,900,5.145,
Fargo,46.90027,-96.83234,902,2023,04,23,1000,6.125,
Fargo,46.90027,-96.83234,902,2023,04,23,1100,7.682,
Fargo,46.90027,-96.83234,902,2023,04,23,1200,6.679,
Fargo,46.90027,-96.83234,902,2023,04,23,1300,6.483,
Fargo,46.90027,-96.83234,902,2023,04,23,1400,6.606,
Fargo,46.90027,-96.83234,902,2023,04,23,1500,7.028,
Fargo,46.90027,-96.83234,902,2023,04,23,1600,9.849,
Fargo,46.90027,-96.83234,902,2023,04,23,1700,11.601,
Fargo,46.90027,-96.83234,902,2023,04,23,1800,11.921,
Fargo,46.90027,-96.83234,902,2023,04,23,1900,10.715,
Fargo,46.90027,-96.83234,902,2023,04,23,2000,8.319,
Fargo,46.90027,-96.83234,902,2023,04,23,2100,5.020,
Fargo,46.90027,-96.83234,902,2023,04,23,2200,4.248,
Fargo,46.90027,-96.83234,902,2023,04,23,2300,2.608,
Fargo,46.90027,-96.83234,902,2023,04,23,2400,2.203,
Fargo,46.90027,-96.83234,902,2023,04,24,100,2.427,
Fargo,46.90027,-96.83234,902,2023,04,24,200,1.011,
Fargo,46.90027,-96.83234,902,2023,04,24,300,1.235,
Fargo,46.90027,-96.83234,902,2023,04,24,400,0.546,
Fargo,46.90027,-96.83234,902,2023,04,24,500,0.906,
Fargo,46.90027,-96.83234,902,2023,04,24,600,2.434,
Fargo,46.90027,-96.83234,902,2023,04,24,700,3.185,
Fargo,46.90027,-96.83234,902,2023,04,24,800,4.331,
Fargo,46.90027,-96.83234,902,2023,04,24,900,5.232,
Fargo,46.90027,-96.83234,902,2023,04,24,1000,6.870,
Fargo,46.90027,-96.83234,902,2023,04,24,1100,6.583,
Fargo,46.90027,-96.83234,902,2023,04,24,1200,5.085,
Fargo,46.90027,-96.83234,902,2023,04,24,1300,4.604,
Fargo,46.90027,-96.83234,902,2023,04,24,1400,5.604,
Fargo,46.90027,-96.83234,902,2023,04,24,1500,6.713,
Fargo,46.90027,-96.83234,902,2023,04,24,1600,6.348,
Fargo,46.90027,-96.83234,902,2023,04,24,1700,4.903,
Fargo,46.90027,-96.83234,902,2023,04,24,1800,6.261,
Fargo,46.90027,-96.83234,902,2023,04,24,1900,5.212,
Fargo,46.90027,-96.83234,902,2023,04,24,2000,4.342,
Fargo,46.90027,-96.83234,902,2023,04,24,2100,5.767,
Fargo,46.90027,-96.83234,902,2023,04,24,2200,6.917,
Fargo,46.90027,-96.83234,902,2023,04,24,2300,7.565,
Fargo,46.90027,-96.83234,902,2023,04,24,2400,6.398,
Fargo,46.90027,-96.83234,902,2023,04,25,100,5.400,
Fargo,46.90027,-96.83234,902,2023,04,25,200,3.968,
Fargo,46.90027,-96.83234,902,2023,04,25,300,3.872,
Fargo,46.90027,-96.83234,902,2023,04,25,400,2.402,
Fargo,46.90027,-96.83234,902,2023,04,25,500,2.085,
Fargo,46.90027,-96.83234,902,2023,04,25,600,2.130,
Fargo,46.90027,-96.83234,902,2023,04,25,700,2.315,
Fargo,46.90027,-96.83234,902,2023,04,25,800,4.566,
Fargo,46.90027,-96.83234,902,2023,04,25,900,5.127,
Fargo,46.90027,-96.83234,902,2023,04,25,1000,4.899,
Fargo,46.90027,-96.83234,902,2023,04,25,1100,5.006,
Fargo,46.90027,-96.83234,902,2023,04,25,1200,5.279,
Fargo,46.90027,-96.83234,902,2023,04,25,1300,5.322,
Fargo,46.90027,-96.83234,902,2023,04,25,1400,5.919,
Fargo,46.90027,-96.83234,902,2023,04,25,1500,5.610,
Fargo,46.90027,-96.83234,902,2023,04,25,1600,3.566,
Fargo,46.90027,-96.83234,902,2023,04,25,1700,6.301,
Fargo,46.90027,-96.83234,902,2023,04,25,1800,5.586,
Fargo,46.90027,-96.83234,902,2023,04,25,1900,5.006,
Fargo,46.90027,-96.83234,902,2023,04,25,2000,4.552,
Fargo,46.90027,-96.83234,902,2023,04,25,2100,3.499,
Fargo,46.90027,-96.83234,902,2023,04,25,2200,3.610,
Fargo,46.90027,-96.83234,902,2023,04,25,2300,4.514,
Fargo,46.90027,-96.83234,902,2023,04,25,2400,4.615,
Fargo,46.90027,-96.83234,902,2023,04,26,100,3.921,
Fargo,46.90027,-96.83234,902,2023,04,26,200,4.552,
Fargo,46.90027,-96.83234,902,2023,04,26,300,5.662,
Fargo,46.90027,-96.83234,902,2023,04,26,400,8.201,
Fargo,46.90027,-96.83234,902,2023,04,26,500,9.209,
Fargo,46.90027,-96.83234,902,2023,04,26,600,10.478,
Fargo,46.90027,-96.83234,902,2023,04,26,700,11.301,
Fargo,46.90027,-96.83234,902,2023,04,26,800,11.645,
Fargo,46.90027,-96.83234,902,2023,04,26,900,14.301,
Fargo,46.90027,-96.83234,902,2023,04,26,1000,16.032,
Fargo,46.90027,-96.83234,902,2023,04,26,1100,17.477,
Fargo,46.90027,-96.83234,902,2023,04,26,1200,21.452,
Fargo,46.90027,-96.83234,902,2023,04,26,1300,21.475,
Fargo,46.90027,-96.83234,902,2023,04,26,1400,23.533,
Fargo,46.90027,-96.83234,902,2023,04,26,1500,20.423,
Fargo,46.90027,-96.83234,902,2023,04,26,1600,15.638,
Fargo,46.90027,-96.83234,902,2023,04,26,1700,10.927,
Fargo,46.90027,-96.83234,902,2023,04,26,1800,11.657,
Fargo,46.90027,-96.83234,902,2023,04,26,1900,12.381,
Fargo,46.90027,-96.83234,902,2023,04,26,2000,7.360,
Fargo,46.90027,-96.83234,902,2023,04,26,2100,4.210,
Fargo,46.90027,-96.83234,902,2023,04,26,2200,0.544,
Fargo,46.90027,-96.83234,902,2023,04,26,2300,1.009,
Fargo,46.90027,-96.83234,902,2023,04,26,2400,3.145,
Fargo,46.90027,-96.83234,902,2023,04,27,100,5.109,
Fargo,46.90027,-96.83234,902,2023,04,27,200,3.340,
Fargo,46.90027,-96.83234,902,2023,04,27,300,3.792,
Fargo,46.90027,-96.83234,902,2023,04,27,400,3.731,
Fargo,46.90027,-96.83234,902,2023,04,27,500,4.655,
Fargo,46.90027,-96.83234,902,2023,04,27,600,5.241,
Fargo,46.90027,-96.83234,902,2023,04,27,700,3.467,
Fargo,46.90027,-96.83234,902,2023,04,27,800,4.098,
Fargo,46.90027,-96.83234,902,2023,04,27,900,3.879,
Fargo,46.90027,-96.83234,902,2023,04,27,1000,5.536,
Fargo,46.90027,-96.83234,902,2023,04,27,1100,4.320,
Fargo,46.90027,-96.83234,902,2023,04,27,1200,2.700,
Fargo,46.90027,-96.83234,902,2023,04,27,1300,4.056,
Fargo,46.90027,-96.83234,902,2023,04,27,1400,5.702,
Fargo,46.90027,-96.83234,902,2023,04,27,1500,15.531,
Fargo,46.90027,-96.83234,902,2023,04,27,1600,19.439,
Fargo,46.90027,-96.83234,902,2023,04,27,1700,19.528,
Fargo,46.90027,-96.83234,902,2023,04,27,1800,17.115,
Fargo,46.90027,-96.83234,902,2023,04,27,1900,14.811,
Fargo,46.90027,-96.83234,902,2023,04,27,2000,14.169,
Fargo,46.90027,-96.83234,902,2023,04,27,2100,10.842,
Fargo,46.90027,-96.83234,902,2023,04,27,2200,10.482,
Fargo,46.90027,-96.83234,902,2023,04,27,2300,9.581,
Fargo,46.90027,-96.83234,902,2023,04,27,2400,12.124,
Fargo,46.90027,-96.83234,902,2023,04,28,100,10.035,
Fargo,46.90027,-96.83234,902,2023,04,28,200,10.136,
Fargo,46.90027,-96.83234,902,2023,04,28,300,11.437,
Fargo,46.90027,-96.83234,902,2023,04,28,400,11.229,
Fargo,46.90027,-96.83234,902,2023,04,28,500,10.847,
Fargo,46.90027,-96.83234,902,2023,04,28,600,10.608,
Fargo,46.90027,-96.83234,902,2023,04,28,700,9.726,
Fargo,46.90027,-96.83234,902,2023,04,28,800,11.560,
Fargo,46.90027,-96.83234,902,2023,04,28,900,11.838,
Fargo,46.90027,-96.83234,902,2023,04,28,1000,13.346,
Fargo,46.90027,-96.83234,902,2023,04,28,1100,12.200,
Fargo,46.90027,-96.83234,902,2023,04,28,1200,11.160,
Fargo,46.90027,-96.83234,902,2023,04,28,1300,12.066,
Fargo,46.90027,-96.83234,902,2023,04,28,1400,12.569,
Fargo,46.90027,-96.83234,902,2023,04,28,1500,11.715,
Fargo,46.90027,-96.83234,902,2023,04,28,1600,11.299,
Fargo,46.90027,-96.83234,902,2023,04,28,1700,11.390,
Fargo,46.90027,-96.83234,902,2023,04,28,1800,10.916,
Fargo,46.90027,-96.83234,902,2023,04,28,1900,9.245,
Fargo,46.90027,-96.83234,902,2023,04,28,2000,6.935,
Fargo,46.90027,-96.83234,902,2023,04,28,2100,3.805,
Fargo,46.90027,-96.83234,902,2023,04,28,2200,3.355,
Fargo,46.90027,-96.83234,902,2023,04,28,2300,2.083,
Fargo,46.90027,-96.83234,902,2023,04,28,2400,2.564,
Fargo,46.90027,-96.83234,902,2023,04,29,100,2.955,
Fargo,46.90027,-96.83234,902,2023,04,29,200,1.794,
Fargo,46.90027,-96.83234,902,2023,04,29,300,0.644,
Fargo,46.90027,-96.83234,902,2023,04,29,400,1.658,
Fargo,46.90027,-96.83234,902,2023,04,29,500,2.203,
Fargo,46.90027,-96.83234,902,2023,04,29,600,1.749,
Fargo,46.90027,-96.83234,902,2023,04,29,700,3.414,
Fargo,46.90027,-96.83234,902,2023,04,29,800,2.557,
Fargo,46.90027,-96.83234,902,2023,04,29,900,5.644,
Fargo,46.90027,-96.83234,902,2023,04,29,1000,7.460,
Fargo,46.90027,-96.83234,902,2023,04,29,1100,12.352,
Fargo,46.90027,-96.83234,902,2023,04,29,1200,15.652,
Fargo,46.90027,-96.83234,902,2023,04,29,1300,14.507,
Fargo,46.90027,-96.83234,902,2023,04,29,1400,13.035,
Fargo,46.90027,-96.83234,902,2023,04,29,1500,15.672,
Fargo,46.90027,-96.83234,902,2023,04,29,1600,16.996,
Fargo,46.90027,-96.83234,902,2023,04,29,1700,15.665,
Fargo,46.90027,-96.83234,902,2023,04,29,1800,16.106,
Fargo,46.90027,-96.83234,902,2023,04,29,1900,12.713,
Fargo,46.90027,-96.83234,902,2023,04,29,2000,8.485,
Fargo,46.90027,-96.83234,902,2023,04,29,2100,10.688,
Fargo,46.90027,-96.83234,902,2023,04,29,2200,12.008,
Fargo,46.90027,-96.83234,902,2023,04,29,2300,12.889,
Fargo,46.90027,-96.83234,902,2023,04,29,2400,15.104,
Fargo,46.90027,-96.83234,902,2023,04,30,100,14.882,
Fargo,46.90027,-96.83234,902,2023,04,30,200,14.529,
Fargo,46.90027,-96.83234,902,2023,04,30,300,13.256,
Fargo,46.90027,-96.83234,902,2023,04,30,400,14.149,
Fargo,46.90027,-96.83234,902,2023,04,30,500,15.466,
Fargo,46.90027,-96.83234,902,2023,04,30,600,15.480,
Fargo,46.90027,-96.83234,902,2023,04,30,700,15.793,
Fargo,46.90027,-96.83234,902,2023,04,30,800,20.132,
Fargo,46.90027,-96.83234,902,2023,04,30,900,21.944,
Fargo,46.90027,-96.83234,902,2023,04,30,1000,23.644,
Fargo,46.90027,-96.83234,902,2023,04,30,1100,25.613,
Fargo,46.90027,-96.83234,902,2023,04,30,1200,26.016,
Fargo,46.90027,-96.83234,902,2023,04,30,1300,25.792,
Fargo,46.90027,-96.83234,902,2023,04,30,1400,26.776,
Fargo,46.90027,-96.83234,902,2023,04,30,1500,25.412,
Fargo,46.90027,-96.83234,902,2023,04,30,1600,24.181,
Fargo,46.90027,-96.83234,902,2023,04,30,1700,24.629,
Fargo,46.90027,-96.83234,902,2023,04,30,1800,24.852,
Fargo,46.90027,-96.83234,902,2023,04,30,1900,21.229,
Fargo,46.90027,-96.83234,902,2023,04,30,2000,15.180,
Fargo,46.90027,-96.83234,902,2023,04,30,2100,12.925,
Fargo,46.90027,-96.83234,902,2023,04,30,2200,10.921,
Fargo,46.90027,-96.83234,902,2023,04,30,2300,10.438,
Fargo,46.90027,-96.83234,902,2023,04,30,2400,10.203,
